char,observations,max_level,min_level,activity_days,days_since_start,unique_zones,unique_sessions,guild_count,level_gain,has_guild,race_encoded,class_encoded,obs_per_session,zone_per_day,level_per_day,zones_per_obs,is_late_joiner,no_guild,is_heavy_player,is_light_player,is_max_level,is_static,stalled_leveller,is_low_level,progression_ratio,guild_hopper,is_explorer,obs_x_level,activity_x_guild,churned
3344,463,70,70,243,0,32,55,1,0,1,1,1,8.267857142857142,0.13114754098360656,0.28688524590163933,0.06896551724137931,0,0,0,0,1,0,1,0,0.0,0,0,32410,243,0
3380,1046,64,43,239,34,59,76,3,21,1,2,8,13.584415584415584,0.24583333333333332,0.26666666666666666,0.05635148042024833,0,0,0,0,0,0,0,0,0.3230769230769231,1,1,66944,239,0
3400,24,61,60,195,12,3,3,1,1,1,4,8,6.0,0.015306122448979591,0.3112244897959184,0.12,0,0,0,1,0,1,1,0,0.016129032258064516,0,0,1464,195,1
3410,6,37,37,105,14,1,6,1,0,1,2,8,0.8571428571428571,0.009433962264150943,0.3490566037735849,0.14285714285714285,0,0,0,1,0,1,1,1,0.0,0,0,222,105,1
3439,14,5,5,267,0,1,10,1,0,1,3,5,1.2727272727272727,0.0037313432835820895,0.018656716417910446,0.06666666666666667,0,0,0,1,0,1,1,1,0.0,0,0,70,267,0
3450,5,2,2,203,59,1,5,0,0,0,3,4,0.8333333333333334,0.004901960784313725,0.00980392156862745,0.16666666666666666,0,1,0,1,0,1,1,1,0.0,0,0,10,0,1
3472,2470,70,42,269,4,66,243,1,28,1,2,0,10.12295081967213,0.24444444444444444,0.25925925925925924,0.026709834075273168,0,0,1,0,1,0,0,0,0.39436619718309857,0,1,172900,269,0
3491,1050,70,70,231,0,35,126,1,0,1,3,6,8.26771653543307,0.15086206896551724,0.3017241379310345,0.03330161750713606,0,0,0,0,1,0,1,0,0.0,0,0,73500,231,0
3510,519,70,63,267,2,29,60,2,7,1,1,7,8.508196721311476,0.10820895522388059,0.26119402985074625,0.05576923076923077,0,0,0,0,1,0,0,0,0.09859154929577464,0,0,36330,267,1
3518,14,1,1,60,186,1,11,0,0,0,3,4,1.1666666666666667,0.01639344262295082,0.01639344262295082,0.06666666666666667,1,1,0,1,0,1,1,1,0.0,0,0,14,0,1
3548,1335,70,1,215,1,36,87,2,69,1,2,6,15.170454545454545,0.16666666666666666,0.32407407407407407,0.02694610778443114,0,0,0,0,1,0,0,0,0.971830985915493,0,0,93450,215,1
3551,178,2,2,175,5,1,80,1,0,1,3,5,2.197530864197531,0.005681818181818182,0.011363636363636364,0.00558659217877095,0,0,0,0,0,1,1,1,0.0,0,0,356,175,1
3565,204,60,56,185,0,26,37,1,4,1,2,8,5.368421052631579,0.13978494623655913,0.3225806451612903,0.12682926829268293,0,0,0,0,0,0,0,0,0.06557377049180328,0,0,12240,185,1
3568,305,65,60,117,155,16,29,1,5,1,3,1,10.166666666666666,0.13559322033898305,0.5508474576271186,0.05228758169934641,0,0,0,0,0,0,0,0,0.07575757575757576,0,0,19825,117,0
3571,3746,70,70,273,0,61,360,1,0,1,2,0,10.376731301939058,0.22262773722627738,0.25547445255474455,0.016279690419001867,0,0,1,0,1,0,1,0,0.0,0,1,262220,273,0
3588,1813,70,70,272,0,54,230,2,0,1,4,7,7.848484848484849,0.1978021978021978,0.2564102564102564,0.029768467475192944,0,0,0,0,1,0,1,0,0.0,0,1,126910,272,0
3633,6,1,1,2,63,1,2,0,0,0,3,6,2.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0,1,0,0,0,1,0,1,0.0,0,0,6,0,1
3634,3380,70,70,190,82,62,182,1,0,1,1,8,18.469945355191257,0.32460732984293195,0.36649214659685864,0.01833776989056492,0,0,1,0,1,0,1,0,0.0,0,1,236600,190,0
3649,6,4,1,0,139,1,1,0,3,0,0,1,3.0,1.0,4.0,0.14285714285714285,0,1,0,0,0,1,0,1,0.6,0,0,24,0,1
3661,6,35,35,145,12,2,3,0,0,0,4,2,1.5,0.0136986301369863,0.23972602739726026,0.2857142857142857,0,1,0,1,0,1,1,1,0.0,0,0,210,0,1
3665,16,64,63,240,0,2,7,1,1,1,2,6,2.0,0.008298755186721992,0.26556016597510373,0.11764705882352941,0,0,0,1,0,1,1,0,0.015384615384615385,0,0,1024,240,1
3708,5,13,13,0,114,1,1,0,0,0,1,7,2.5,1.0,13.0,0.16666666666666666,0,1,0,0,0,1,0,1,0.0,0,0,65,0,1
3713,1967,70,33,171,101,70,165,3,37,1,4,4,11.849397590361447,0.4069767441860465,0.4069767441860465,0.03556910569105691,0,0,1,0,1,0,0,0,0.5211267605633803,1,1,137690,171,0
3735,403,70,60,132,139,28,46,1,10,1,1,1,8.574468085106384,0.21052631578947367,0.5263157894736842,0.06930693069306931,0,0,0,0,1,0,0,0,0.14084507042253522,0,0,28210,132,0
3760,1333,70,70,256,0,62,128,3,0,1,2,0,10.333333333333334,0.24124513618677043,0.2723735408560311,0.046476761619190406,0,0,0,0,1,0,1,0,0.0,1,1,93310,256,0
3761,21,8,2,2,197,1,4,0,6,0,0,2,4.2,0.3333333333333333,2.6666666666666665,0.045454545454545456,1,1,0,0,0,1,0,1,0.6666666666666666,0,0,168,0,1
3770,8,6,2,0,147,1,1,0,4,0,2,0,4.0,1.0,6.0,0.1111111111111111,0,1,1,0,0,1,0,1,0.5714285714285714,0,0,48,0,0
3794,15,10,10,263,1,1,13,0,0,0,2,6,1.0714285714285714,0.003787878787878788,0.03787878787878788,0.0625,0,1,0,1,0,1,1,1,0.0,0,0,150,0,0
3829,449,64,43,234,32,31,101,1,21,1,1,1,4.401960784313726,0.13191489361702127,0.2723404255319149,0.06888888888888889,0,0,0,0,0,0,0,0,0.3230769230769231,0,0,28736,234,0
3831,17,4,4,227,46,1,15,0,0,0,4,2,1.0625,0.0043859649122807015,0.017543859649122806,0.05555555555555555,0,1,0,1,0,1,1,1,0.0,0,0,68,0,0
3833,300,70,67,250,0,24,43,1,3,1,1,1,6.818181818181818,0.09561752988047809,0.2788844621513944,0.07973421926910298,0,0,0,0,1,0,0,0,0.04225352112676056,0,0,21000,250,0
3849,314,70,70,269,0,33,68,1,0,1,4,7,4.550724637681159,0.12222222222222222,0.25925925925925924,0.10476190476190476,0,0,0,0,1,0,1,0,0.0,0,0,21980,269,0
3881,15,20,20,94,155,2,9,2,0,1,4,5,1.5,0.021052631578947368,0.21052631578947367,0.125,0,0,0,1,0,1,1,1,0.0,0,0,300,94,0
3888,8,5,5,95,8,1,6,1,0,1,1,1,1.1428571428571428,0.010416666666666666,0.052083333333333336,0.1111111111111111,0,0,0,1,0,1,1,1,0.0,0,0,40,95,0
3923,1889,70,65,127,144,55,217,1,5,1,2,8,8.6651376146789,0.4296875,0.546875,0.0291005291005291,0,0,1,0,1,0,0,0,0.07042253521126761,0,1,132230,127,0
3940,121,70,70,267,0,12,54,1,0,1,4,4,2.2,0.04477611940298507,0.26119402985074625,0.09836065573770492,0,0,0,1,1,0,1,0,0.0,0,0,8470,267,0
3952,160,63,60,106,2,15,20,1,3,1,2,6,7.619047619047619,0.14018691588785046,0.5887850467289719,0.09316770186335403,0,0,0,0,0,0,0,0,0.046875,0,0,10080,106,1
3965,326,70,70,205,61,27,41,1,0,1,2,8,7.761904761904762,0.13106796116504854,0.33980582524271846,0.08256880733944955,0,0,0,0,1,0,1,0,0.0,0,0,22820,205,0
3973,7,22,22,91,1,1,4,1,0,1,2,8,1.4,0.010869565217391304,0.2391304347826087,0.125,0,0,0,1,0,1,1,1,0.0,0,0,154,91,1
3982,1367,70,70,267,1,57,158,1,0,1,2,0,8.59748427672956,0.2126865671641791,0.26119402985074625,0.041666666666666664,0,0,0,0,1,0,1,0,0.0,0,1,95690,267,0
3988,319,70,67,134,1,30,29,1,3,1,4,7,10.633333333333333,0.2222222222222222,0.5185185185185185,0.09375,0,0,0,0,1,0,0,0,0.04225352112676056,0,0,22330,134,0
3992,331,40,27,268,0,19,35,1,13,1,2,1,9.194444444444445,0.07063197026022305,0.14869888475836432,0.0572289156626506,0,0,0,0,0,0,0,1,0.3170731707317073,0,0,13240,268,0
3994,2243,70,70,272,0,47,349,2,0,1,2,6,6.408571428571428,0.17216117216117216,0.2564102564102564,0.02094474153297683,0,0,1,0,1,0,1,0,0.0,0,1,157010,272,0
4002,1412,70,70,257,0,45,150,1,0,1,1,1,9.350993377483444,0.1744186046511628,0.2713178294573643,0.03184713375796178,0,0,0,0,1,0,1,0,0.0,0,1,98840,257,0
4006,996,70,44,67,175,50,71,1,26,1,2,1,13.833333333333334,0.7352941176470589,1.0294117647058822,0.05015045135406219,0,0,1,0,1,0,0,0,0.36619718309859156,0,1,69720,67,1
4008,1551,70,70,255,0,22,85,1,0,1,4,4,18.03488372093023,0.0859375,0.2734375,0.014175257731958763,0,0,0,0,1,0,1,0,0.0,0,0,108570,255,0
4009,54,39,39,269,2,8,47,1,0,1,1,1,1.125,0.02962962962962963,0.14444444444444443,0.14545454545454545,0,0,0,1,0,0,1,1,0.0,0,0,2106,269,0
4012,91,43,38,70,77,14,21,1,5,1,2,0,4.136363636363637,0.19718309859154928,0.6056338028169014,0.15217391304347827,0,0,0,0,0,0,0,1,0.11363636363636363,0,0,3913,70,0
4016,56,20,18,65,190,5,11,0,2,0,3,5,4.666666666666667,0.07575757575757576,0.30303030303030304,0.08771929824561403,1,1,0,0,0,0,0,1,0.09523809523809523,0,0,1120,0,0
4043,7,45,45,49,51,2,3,1,0,1,4,4,1.75,0.04,0.9,0.25,0,0,0,1,0,1,1,1,0.0,0,0,315,49,1
4047,13,10,9,21,7,4,3,1,1,1,4,5,3.25,0.18181818181818182,0.45454545454545453,0.2857142857142857,0,0,0,0,0,0,0,1,0.09090909090909091,0,0,130,21,1
4056,63,18,18,205,13,1,15,1,0,1,3,1,3.9375,0.0048543689320388345,0.08737864077669903,0.015625,0,0,0,1,0,1,1,1,0.0,0,0,1134,205,0
4064,375,70,70,248,0,22,71,1,0,1,3,1,5.208333333333333,0.08835341365461848,0.28112449799196787,0.05851063829787234,0,0,0,0,1,0,1,0,0.0,0,0,26250,248,0
4073,116,61,60,141,90,8,13,0,1,0,2,8,8.285714285714286,0.056338028169014086,0.4295774647887324,0.06837606837606838,0,1,0,0,0,0,1,0,0.016129032258064516,0,0,7076,0,1
4127,7,63,63,23,35,2,3,1,0,1,4,7,1.75,0.08333333333333333,2.625,0.25,0,0,0,1,0,1,0,0,0.0,0,0,441,23,1
4141,168,70,70,252,0,24,13,1,0,1,4,2,12.0,0.09486166007905138,0.2766798418972332,0.14201183431952663,0,0,0,0,1,0,1,0,0.0,0,0,11760,252,0
4158,1032,70,70,235,9,37,95,1,0,1,2,1,10.75,0.15677966101694915,0.2966101694915254,0.03581800580832527,0,0,0,0,1,0,1,0,0.0,0,0,72240,235,0
4175,313,70,70,269,4,27,52,1,0,1,4,4,5.90566037735849,0.1,0.25925925925925924,0.08598726114649681,0,0,0,0,1,0,1,0,0.0,0,0,21910,269,0
4197,2017,70,70,273,0,61,243,1,0,1,2,0,8.26639344262295,0.22262773722627738,0.25547445255474455,0.03022794846382557,0,0,0,0,1,0,1,0,0.0,0,1,141190,273,0
4198,685,70,66,272,0,35,80,1,4,1,4,4,8.45679012345679,0.1282051282051282,0.2564102564102564,0.05102040816326531,0,0,0,0,1,0,0,0,0.056338028169014086,0,0,47950,272,0
4221,13,59,58,143,100,4,2,1,1,1,4,7,4.333333333333333,0.027777777777777776,0.4097222222222222,0.2857142857142857,0,0,0,1,0,0,1,0,0.016666666666666666,0,0,767,143,1
4235,2784,70,62,229,2,51,254,3,8,1,4,4,10.91764705882353,0.2217391304347826,0.30434782608695654,0.018312387791741474,0,0,1,0,1,0,0,0,0.11267605633802817,1,1,194880,229,1
4244,10,14,14,0,83,2,1,1,0,1,4,4,5.0,2.0,14.0,0.18181818181818182,0,0,1,0,0,1,0,1,0.0,0,0,140,0,1
4265,130,18,1,87,54,6,21,0,17,0,3,1,5.909090909090909,0.06818181818181818,0.20454545454545456,0.04580152671755725,0,1,0,0,0,0,0,1,0.8947368421052632,0,0,2340,0,1
4278,21,6,6,87,184,1,10,0,0,0,3,1,1.9090909090909092,0.011363636363636364,0.06818181818181818,0.045454545454545456,1,1,0,1,0,1,1,1,0.0,0,0,126,0,0
4287,50,14,3,10,105,3,4,0,11,0,0,5,10.0,0.2727272727272727,1.2727272727272727,0.058823529411764705,0,1,0,0,0,1,0,1,0.7333333333333333,0,0,700,0,1
4297,224,70,70,269,1,20,61,1,0,1,3,4,3.6129032258064515,0.07407407407407407,0.25925925925925924,0.08888888888888889,0,0,0,0,1,0,1,0,0.0,0,0,15680,269,0
4302,2554,70,70,272,0,43,354,1,0,1,3,4,7.194366197183099,0.1575091575091575,0.2564102564102564,0.016829745596868884,0,0,1,0,1,0,1,0,0.0,0,0,178780,272,0
4308,79,11,11,231,24,1,39,1,0,1,2,8,1.975,0.004310344827586207,0.04741379310344827,0.0125,0,0,0,1,0,1,1,1,0.0,0,0,869,231,0
4317,1677,70,32,189,83,70,107,1,38,1,3,5,15.527777777777779,0.3684210526315789,0.3684210526315789,0.041716328963051254,0,0,1,0,1,0,0,0,0.5352112676056338,0,1,117390,189,0
4318,2154,70,70,272,0,39,183,3,0,1,4,8,11.706521739130435,0.14285714285714285,0.2564102564102564,0.018097447795823667,0,0,1,0,1,0,1,0,0.0,1,0,150780,272,0
4349,1236,70,70,144,7,41,107,5,0,1,4,4,11.444444444444445,0.2827586206896552,0.4827586206896552,0.033144704931285365,0,0,1,0,1,0,1,0,0.0,1,0,86520,144,0
4369,5,1,1,256,1,1,5,0,0,0,3,6,0.8333333333333334,0.0038910505836575876,0.0038910505836575876,0.16666666666666666,0,1,0,1,0,1,1,1,0.0,0,0,5,0,0
4371,1754,70,62,144,24,59,93,3,8,1,4,4,18.659574468085108,0.4068965517241379,0.4827586206896552,0.03361823361823362,0,0,1,0,1,0,0,0,0.11267605633802817,1,1,122780,144,0
4374,20,4,4,49,178,1,20,0,0,0,4,2,0.9523809523809523,0.02,0.08,0.047619047619047616,0,1,0,1,0,1,1,1,0.0,0,0,80,0,1
4395,1063,70,70,265,5,52,173,1,0,1,2,1,6.109195402298851,0.19548872180451127,0.2631578947368421,0.04887218045112782,0,0,0,0,1,0,1,0,0.0,0,1,74410,265,0
4399,2989,70,70,272,0,66,223,1,0,1,2,8,13.34375,0.24175824175824176,0.2564102564102564,0.022073578595317726,0,0,1,0,1,0,1,0,0.0,0,1,209230,272,0
4410,435,70,70,253,10,32,90,1,0,1,4,2,4.78021978021978,0.12598425196850394,0.2755905511811024,0.07339449541284404,0,0,0,0,1,0,1,0,0.0,0,0,30450,253,0
4426,981,70,56,270,1,59,108,1,14,1,3,1,9.0,0.2177121771217712,0.25830258302583026,0.06008146639511202,0,0,0,0,1,0,0,0,0.19718309859154928,0,1,68670,270,0
4445,153,2,2,261,7,1,117,2,0,1,3,1,1.2966101694915255,0.003816793893129771,0.007633587786259542,0.006493506493506494,0,0,0,0,0,1,1,1,0.0,0,0,306,261,0
4494,6,43,43,0,182,1,1,0,0,0,4,7,3.0,1.0,43.0,0.14285714285714285,1,1,0,0,0,1,0,1,0.0,0,0,258,0,1
4507,137,13,13,238,26,1,91,0,0,0,4,2,1.4891304347826086,0.0041841004184100415,0.05439330543933055,0.007246376811594203,0,1,0,0,0,1,1,1,0.0,0,0,1781,0,1
4508,1495,70,54,175,1,51,137,1,16,1,4,7,10.833333333333334,0.2897727272727273,0.3977272727272727,0.03409090909090909,0,0,1,0,1,0,0,0,0.22535211267605634,0,1,104650,175,0
4514,1273,70,70,272,0,44,230,1,0,1,4,7,5.510822510822511,0.16117216117216118,0.2564102564102564,0.03453689167974882,0,0,0,0,1,0,1,0,0.0,0,1,89110,272,0
4531,14,7,7,233,22,1,11,0,0,0,1,1,1.1666666666666667,0.004273504273504274,0.029914529914529916,0.06666666666666667,0,1,0,1,0,1,1,1,0.0,0,0,98,0,0
4539,15,13,13,231,8,1,12,0,0,0,3,5,1.1538461538461537,0.004310344827586207,0.05603448275862069,0.0625,0,1,0,1,0,1,1,1,0.0,0,0,195,0,0
4548,45,18,12,137,97,3,9,0,6,0,0,5,4.5,0.021739130434782608,0.13043478260869565,0.06521739130434782,0,1,0,1,0,1,0,1,0.3157894736842105,0,0,810,0,1
4586,82,60,60,240,18,4,38,0,0,0,3,8,2.1025641025641026,0.016597510373443983,0.24896265560165975,0.04819277108433735,0,1,0,1,0,0,1,0,0.0,0,0,4920,0,0
4629,1588,65,1,210,62,50,136,1,64,1,2,6,11.591240875912408,0.23696682464454977,0.3080568720379147,0.03146633102580239,0,0,0,0,0,0,0,0,0.9696969696969697,0,1,103220,210,0
4650,2203,70,70,270,1,33,209,3,0,1,2,8,10.49047619047619,0.12177121771217712,0.25830258302583026,0.014972776769509982,0,0,1,0,1,0,1,0,0.0,1,0,154210,270,0
4660,20,48,47,1,175,3,2,1,1,1,2,0,6.666666666666667,1.5,24.0,0.14285714285714285,0,0,1,0,0,1,0,0,0.02040816326530612,0,0,960,1,0
4700,313,7,7,92,175,1,121,0,0,0,3,1,2.5655737704918034,0.010752688172043012,0.07526881720430108,0.0031847133757961785,0,1,0,0,0,1,1,1,0.0,0,0,2191,0,0
4712,50,35,33,272,0,13,8,1,2,1,1,1,5.555555555555555,0.047619047619047616,0.1282051282051282,0.2549019607843137,0,0,0,1,0,0,0,1,0.05555555555555555,0,0,1750,272,1
4734,1296,70,20,268,4,42,167,0,50,0,0,3,7.714285714285714,0.15613382899628253,0.26022304832713755,0.03238242097147263,0,1,0,0,1,0,0,0,0.704225352112676,0,0,90720,0,0
4746,5,25,25,262,1,1,5,0,0,0,2,6,0.8333333333333334,0.0038022813688212928,0.09505703422053231,0.16666666666666666,0,1,0,1,0,1,1,1,0.0,0,0,125,0,0
4759,10,10,10,238,33,1,7,1,0,1,4,4,1.25,0.0041841004184100415,0.04184100418410042,0.09090909090909091,0,0,0,1,0,1,1,1,0.0,0,0,100,238,0
4816,8,70,70,1,149,5,2,1,0,1,2,6,2.6666666666666665,2.5,35.0,0.5555555555555556,0,0,0,0,1,0,0,0,0.0,0,0,560,1,0
4834,728,67,49,259,12,31,63,1,18,1,2,0,11.375,0.11923076923076924,0.25769230769230766,0.04252400548696845,0,0,0,0,0,0,0,0,0.2647058823529412,0,0,48776,259,0
4838,1317,70,70,273,0,59,120,1,0,1,4,4,10.884297520661157,0.21532846715328466,0.25547445255474455,0.044764795144157814,0,0,0,0,1,0,1,0,0.0,0,1,92190,273,0
4841,8,15,15,146,109,1,5,1,0,1,4,8,1.3333333333333333,0.006802721088435374,0.10204081632653061,0.1111111111111111,0,0,0,1,0,1,1,1,0.0,0,0,120,146,1
4858,7956,70,70,261,0,68,551,2,0,1,4,5,14.41304347826087,0.2595419847328244,0.26717557251908397,0.008545934397385949,0,0,1,0,1,0,1,0,0.0,0,1,556920,261,0
4862,31,10,10,181,82,1,26,1,0,1,3,4,1.1481481481481481,0.005494505494505495,0.054945054945054944,0.03125,0,0,0,1,0,1,1,1,0.0,0,0,310,181,0
4876,296,67,62,262,11,14,37,2,5,1,1,1,7.7894736842105265,0.053231939163498096,0.25475285171102663,0.04713804713804714,0,0,0,0,0,0,0,0,0.07352941176470588,0,0,19832,262,0
4932,695,70,70,155,0,39,83,1,0,1,1,1,8.273809523809524,0.25,0.44871794871794873,0.05603448275862069,0,0,0,0,1,0,1,0,0.0,0,0,48650,155,0
4939,29,61,61,162,39,9,12,1,0,1,2,0,2.230769230769231,0.05521472392638037,0.37423312883435583,0.3,0,0,0,1,0,0,1,0,0.0,0,0,1769,162,0
4948,147,62,60,266,4,9,41,5,2,1,2,6,3.5,0.033707865168539325,0.23220973782771537,0.060810810810810814,0,0,0,0,0,0,0,0,0.031746031746031744,1,0,9114,266,0
4968,870,70,58,100,171,29,110,1,12,1,3,8,7.837837837837838,0.2871287128712871,0.693069306930693,0.03329506314580941,0,0,1,0,1,0,0,0,0.16901408450704225,0,0,60900,100,0
4979,33,32,32,230,41,2,24,0,0,0,3,4,1.32,0.008658008658008658,0.13852813852813853,0.058823529411764705,0,1,0,1,0,1,1,1,0.0,0,0,1056,0,0
4988,299,70,70,246,0,27,51,1,0,1,4,2,5.75,0.10931174089068826,0.2834008097165992,0.09,0,0,0,0,1,0,1,0,0.0,0,0,20930,246,0
4989,1918,70,70,269,0,60,213,1,0,1,2,6,8.962616822429906,0.2222222222222222,0.25925925925925924,0.031266284523189164,0,0,0,0,1,0,1,0,0.0,0,1,134260,269,0
4991,2083,70,70,267,0,37,110,1,0,1,4,2,18.765765765765767,0.13805970149253732,0.26119402985074625,0.017754318618042227,0,0,1,0,1,0,1,0,0.0,0,0,145810,267,0
5007,2970,70,70,263,0,57,302,1,0,1,4,4,9.801980198019802,0.2159090909090909,0.26515151515151514,0.019185459441265568,0,0,1,0,1,0,1,0,0.0,0,1,207900,263,0
5015,2027,70,31,243,25,66,91,2,39,1,2,0,22.032608695652176,0.27049180327868855,0.28688524590163933,0.03254437869822485,0,0,1,0,1,0,0,0,0.5492957746478874,0,1,141890,243,0
5022,15,10,10,120,101,1,15,0,0,0,1,7,0.9375,0.008264462809917356,0.08264462809917356,0.0625,0,1,0,1,0,1,1,1,0.0,0,0,150,0,1
5027,29,38,37,178,80,8,8,1,1,1,1,8,3.2222222222222223,0.0446927374301676,0.2122905027932961,0.26666666666666666,0,0,0,1,0,0,1,1,0.02564102564102564,0,0,1102,178,0
5031,179,70,70,264,5,9,37,1,0,1,2,1,4.7105263157894735,0.033962264150943396,0.2641509433962264,0.05,0,0,0,0,1,0,1,0,0.0,0,0,12530,264,0
5033,106,44,41,236,4,16,19,0,3,0,2,0,5.3,0.06751054852320675,0.18565400843881857,0.14953271028037382,0,1,0,1,0,0,0,1,0.06666666666666667,0,0,4664,0,0
5057,45,64,63,28,209,3,5,0,1,0,4,5,7.5,0.10344827586206896,2.206896551724138,0.06521739130434782,1,1,0,0,0,1,0,0,0.015384615384615385,0,0,2880,0,1
5080,101,17,17,181,35,2,54,1,0,1,1,1,1.8363636363636364,0.01098901098901099,0.09340659340659341,0.0196078431372549,0,0,0,0,0,1,1,1,0.0,0,0,1717,181,1
5085,498,70,60,194,8,28,55,3,10,1,4,4,8.892857142857142,0.14358974358974358,0.358974358974359,0.056112224448897796,0,0,0,0,1,0,0,0,0.14084507042253522,1,0,34860,194,0
5088,2827,70,70,264,0,59,278,2,0,1,1,7,10.132616487455197,0.22264150943396227,0.2641509433962264,0.02086280056577086,0,0,1,0,1,0,1,0,0.0,0,1,197890,264,0
5198,6009,70,70,257,15,84,320,1,0,1,4,2,18.7196261682243,0.32558139534883723,0.2713178294573643,0.013976705490848586,0,0,1,0,1,0,1,0,0.0,0,1,420630,257,0
5203,46,62,1,156,5,5,7,1,61,1,1,6,5.75,0.03184713375796178,0.39490445859872614,0.10638297872340426,0,0,0,1,0,0,0,0,0.9682539682539683,0,0,2852,156,1
5207,1417,70,64,270,0,44,131,3,6,1,1,6,10.734848484848484,0.16236162361623616,0.25830258302583026,0.031029619181946404,0,0,0,0,1,0,0,0,0.08450704225352113,1,1,99190,270,0
5222,6,17,17,221,27,1,5,1,0,1,2,1,1.0,0.0045045045045045045,0.07657657657657657,0.14285714285714285,0,0,0,1,0,1,1,1,0.0,0,0,102,221,1
5228,3383,70,70,198,4,45,176,2,0,1,4,4,19.112994350282484,0.22613065326633167,0.35175879396984927,0.013297872340425532,0,0,1,0,1,0,1,0,0.0,0,1,236810,198,0
5233,23,11,11,137,24,1,19,1,0,1,4,4,1.15,0.007246376811594203,0.07971014492753623,0.041666666666666664,0,0,0,1,0,1,1,1,0.0,0,0,253,137,0
5235,13,23,22,0,22,2,1,0,1,0,1,6,6.5,2.0,23.0,0.14285714285714285,0,1,1,0,0,1,0,1,0.041666666666666664,0,0,299,0,1
5236,48,21,16,191,53,6,8,1,5,1,4,7,5.333333333333333,0.03125,0.109375,0.12244897959183673,0,0,0,1,0,0,0,1,0.22727272727272727,0,0,1008,191,0
5247,787,70,70,271,0,39,124,1,0,1,4,2,6.296,0.14338235294117646,0.25735294117647056,0.04949238578680203,0,0,0,0,1,0,1,0,0.0,0,0,55090,271,0
5251,9,54,53,0,179,4,1,0,1,0,3,1,4.5,4.0,54.0,0.4,0,1,1,0,0,0,0,0,0.01818181818181818,0,0,486,0,1
5254,252,63,52,127,3,30,30,1,11,1,4,5,8.129032258064516,0.234375,0.4921875,0.11857707509881422,0,0,0,0,0,0,0,0,0.171875,0,0,15876,127,0
5263,445,70,61,204,21,22,55,1,9,1,2,6,7.946428571428571,0.1073170731707317,0.34146341463414637,0.04932735426008968,0,0,0,0,1,0,0,0,0.1267605633802817,0,0,31150,204,0
5269,1384,70,64,271,0,40,229,1,6,1,4,4,6.017391304347826,0.14705882352941177,0.25735294117647056,0.02888086642599278,0,0,0,0,1,0,0,0,0.08450704225352113,0,0,96880,271,0
5275,356,70,70,251,0,38,51,1,0,1,2,8,6.846153846153846,0.15079365079365079,0.2777777777777778,0.10644257703081232,0,0,0,0,1,0,1,0,0.0,0,0,24920,251,0
5298,68,69,69,210,19,8,18,1,0,1,3,1,3.5789473684210527,0.037914691943127965,0.32701421800947866,0.11594202898550725,0,0,0,1,0,0,1,0,0.0,0,0,4692,210,1
5309,638,70,70,242,0,31,78,1,0,1,4,4,8.075949367088608,0.12757201646090535,0.2880658436213992,0.048513302034428794,0,0,0,0,1,0,1,0,0.0,0,0,44660,242,0
5311,2519,70,70,215,0,73,272,1,0,1,2,0,9.227106227106226,0.33796296296296297,0.32407407407407407,0.02896825396825397,0,0,1,0,1,0,1,0,0.0,0,1,176330,215,0
5355,9,6,6,200,44,1,9,1,0,1,4,2,0.9,0.004975124378109453,0.029850746268656716,0.1,0,0,0,1,0,1,1,1,0.0,0,0,54,200,0
5381,314,54,44,139,40,21,40,1,10,1,2,1,7.658536585365853,0.15,0.38571428571428573,0.06666666666666667,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,16956,139,0
5398,736,70,70,127,0,30,76,1,0,1,3,4,9.558441558441558,0.234375,0.546875,0.0407055630936228,0,0,0,0,1,0,1,0,0.0,0,0,51520,127,0
5414,6,28,28,178,42,2,2,0,0,0,3,1,2.0,0.0111731843575419,0.1564245810055866,0.2857142857142857,0,1,0,1,0,1,1,1,0.0,0,0,168,0,1
5432,6,41,41,27,190,1,4,0,0,0,3,2,1.2,0.03571428571428571,1.4642857142857142,0.14285714285714285,1,1,0,1,0,1,0,1,0.0,0,0,246,0,0
5446,8,12,12,72,1,1,6,1,0,1,3,5,1.1428571428571428,0.0136986301369863,0.1643835616438356,0.1111111111111111,0,0,0,1,0,1,1,1,0.0,0,0,96,72,1
5456,3244,70,39,265,0,83,295,1,31,1,4,7,10.95945945945946,0.31203007518796994,0.2631578947368421,0.025577812018489986,0,0,1,0,1,0,0,0,0.43661971830985913,0,1,227080,265,0
5462,123,31,24,25,0,14,16,1,7,1,0,7,7.235294117647059,0.5384615384615384,1.1923076923076923,0.11290322580645161,0,0,0,0,0,0,0,1,0.21875,0,0,3813,25,1
5464,2869,70,70,262,10,70,217,2,0,1,2,6,13.160550458715596,0.2661596958174905,0.2661596958174905,0.024390243902439025,0,0,1,0,1,0,1,0,0.0,0,1,200830,262,0
5483,627,70,63,268,3,31,115,2,7,1,4,5,5.405172413793103,0.11524163568773234,0.26022304832713755,0.04936305732484077,0,0,0,0,1,0,0,0,0.09859154929577464,0,0,43890,268,0
5504,999,63,26,34,239,47,41,1,37,1,2,8,23.785714285714285,1.3428571428571427,1.8,0.047,1,0,1,0,0,0,0,0,0.578125,0,1,62937,34,0
